@relation CBSB4SE_SUM-weka.filters.unsupervised.attribute.Remove-R1-10

@attribute INT-INT numeric
@attribute INT-FLOAT numeric
@attribute FLOAT-FLOAT numeric
@attribute BOOL-BOOL numeric
@attribute REF-REF numeric
@attribute REF-NULL numeric
@attribute VARVAR numeric
@attribute VAREXP numeric
@attribute VARMETHOD numeric
@attribute VARCONST numeric
@attribute VARARRAY numeric
@attribute EXPEXP numeric
@attribute EXPMETHOD numeric
@attribute EXPCONST numeric
@attribute EXPARRAY numeric
@attribute METHODMETHOD numeric
@attribute METHODCONST numeric
@attribute METHODARRAY numeric
@attribute CONSTCONST numeric
@attribute CONSTARRAY numeric
@attribute ARRAYARRAY numeric
@attribute NLp numeric
@attribute NNLp numeric
@attribute Nodes numeric
@attribute Edges numeric
@attribute CompCicl numeric
@attribute NPths numeric
@attribute PS numeric
@attribute NCtr numeric
@attribute NEl numeric
@attribute NCtt numeric
@attribute NVar numeric
@attribute NEx numeric
@attribute NMC numeric
@attribute NIC numeric
@attribute NIntC numeric
@attribute NEC numeric
@attribute NInt numeric
@attribute NFlt numeric
@attribute NNull numeric
@attribute NArr numeric
@attribute NStr numeric
@attribute NObj numeric
@attribute NLExp numeric
@attribute UPC numeric
@attribute Args numeric
@attribute Lob numeric
@attribute CLASS {RANDOM,GA}

@data
0,0,0,17.666667,0,3,0,0,0,3,0,0,0,0,0,0.4,19.333333,0,0,0,0,15,6,67,78,31,32,51.766667,22.733333,91.966667,22.333333,22.133333,0,47.5,1,0.5,46,38.666666,0,3,0,0,50.300001,0,7,3,356,RANDOM
0,0,0,5.42381,0,2,0,0,0,2.666667,0,0,0.333333,0,0,0,8.638095,0,0,0,0,2,0,61,72,47,46,34.804762,18.623809,54.380954,14.295238,16.77619,6.985714,16.323809,0,0,14.733333,15.971429,0,4.185714,0,0,25.64762,0,0,13,268,GA
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,4,4,5,2,6,1,4,0,1,0,0,1,0,0,1,1,0,5,0,0,1,20,GA
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,8,8,6,2,4,1,2,1,0,0,0,0,2,0,0,1,0,1,0,0,1,168,GA
0,0,0,5.166667,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,2,0,17,15,11,11,14,6.5,29.833334,10.666667,7.5,0,11.666667,0,4.5,7.166667,10.333333,0,1.333333,5.166667,0,14,0,1,7,98,GA
0,0,0,1,0.8,1,0.8,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10,7,7,5.8,3.8,10,3.6,4.6,0,1.8,0.4,0.4,0.4,2,0,2,1,0,5.4,0,0,0,40,GA
0,0,0,2.384615,0,1,0,0,0,3,0,0,0,0,0,0,5.711539,0,0,0,0,0,0,50,70,36,36,18.442307,9.692308,36.788464,13.423077,9.461539,0.980769,12.923077,0,12.923077,0,4.769231,0,6.326923,10.673077,0,20,0,1,2,292,GA
0,0,0,0.75,0,1.5,0,0,0,1.5,0,0,0,0,0,0,0.75,0,0,0,0,0,0,7,6,4,4,3.25,2.25,5.25,2.25,2.25,0,0.75,0,0,0.75,1.5,0,1.5,0,0,2.25,0,0,0,30,RANDOM
0,0,0,11.333333,0,0,0,0,0,8.5,0,0,0,0,0,0,4,0,0,0,0,0,0,39,43,24,24,25.666667,12.833333,32.166667,12.5,15.333333,0.333333,4,0,0,4,25,0,0,2.833333,0,6.833334,0,0,10,414,GA
0,0,0,2.392157,1,1.921569,1,0,3.72549,8.627451,0,0,0,0,0,0,14.656863,0,0,0,0,0,0,82,136,63,63,31.784313,28.009805,67.019604,24.284314,23.960785,0,18.77451,9.166667,8.215686,0.392157,12.235293,0,20.892158,6.098039,0,32.892157,0,1,0,345,GA
0,0,0,0.666667,0,0,0,0.333333,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,1,0,6,6,3,3,4.333334,2,7.666666,3,4,0,0.666667,0,0,0.666667,5,0,0,0,0,0.666667,0,0,0,24,GA
0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,1,0,4,4,2,2,4,1.5,3.5,2,0,0,1.5,1.5,0,0,3.5,0,0,0,0,0,0,0,0,16,GA
0,0,0,0,0,0,0,0,0.6,0,0,0,1.8,0,0,0,3.866667,0,1,0,0,5,3,22,25,10,10,16.433333,7.266667,20.2,10.666667,3.266667,0,6.266667,3.6,0,2.666667,16.333334,0,0,0,0,3.866667,0,0,3,161,GA
0.70279,89826,-0.049074,1.031862,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0,0,0,1.142857,0,0,0,0,0,1.714286,0,0,0,0,0,0,1.142857,0,0,0,0,0,0,18,18,9,9,9.571429,3.142857,23.571428,5.857143,5.571429,0.285714,11.857142,0,0,11.142858,3.714286,0,1,4.428572,0,15.57143,0,0,1,87,GA
0,0,0,6.583333,0,1.25,0,0.375,0,7.875,0,0,0.25,2.666667,0,0,5.708333,0,0,0,0,4,1,51,60,28,28,33.916667,16.875,50.541666,19,19.958333,0,11.583334,0,1.583333,10,36.125,0,1.25,0,0,12.166667,0,2,5,266,GA
0,0,0,7.05,0,0,0,0,0,0,0,0,0,0,0,0,11.083333,0,0,0,0,3,0,32,33,16,16,20.5,11.083333,106.383334,44.9,27.35,0,34.133333,0,0,34.133333,65.466667,0,0,20.3,0,40.916667,0,0,2,199,GA
0.822781,78819,0.0375,0.968168,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,4.194445,0,0,0,0.333333,0,2.027778,0,0,0,0,0,0,11.166667,0,0,0,0,5,0,70,104,39,39,20.916667,13.583334,63.444443,26.166667,14.888889,0.055556,22.333333,2.055556,1.638889,18.638888,15.916667,0,5.888889,13.666667,5.805555,29.583333,0,1,1,402,GA
0.733903,88741,-0.00292,0.982646,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0,0,0,1.214286,0,0,0,0,0,0.928571,0,0,0,0,0,0,1.357143,0,0,0,0,2,1,13,24,14,14,5.785714,3.214286,8.714286,3.357143,1.714286,0.928571,2.714286,0,0,2.714286,4.857143,0,0,0.785714,0,2.142857,0,0,0,73,RANDOM
0,0,0.666667,3.047619,1,1.809524,1,0,0.666667,4.952381,0,0,0,0,0,0,5.495238,0,0,0,0,0,0,38,55,26,26,15.571428,12.114286,29.561906,11.447619,11.666667,0,6.447619,3.161905,2,0.285714,6.095238,1.333333,7.4,2.428571,0,13.733333,0,1,0,162,GA
0,0,0,2.352941,1,1.882353,1,0,2.794118,6.588235,0,0,0,0,0,0,8.838235,0,0,0,0,0,0,57,90,42,42,22.882353,19.220589,46.52941,16.426471,18.117647,0,11.985294,5.25,5.382353,0.352941,10.294118,0,13.073529,4.058824,0,22.161764,0,1,0,239,GA
0,0,0,12.318651,0,1.666667,0,0.416667,3.1,8.45,0,0,0.891667,0,0,0,19.594444,0,1.242857,0,0,10,1,122,166,82,82,67.64881,36.819444,105.428572,37.136905,36.377381,3.12381,28.790477,3.166667,1,24.62381,65.966666,0,5.81746,7.119048,0,31.770635,0,3,2,765,RANDOM
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,4,2,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,19,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,4,2,1,0,1,0,0,1,2,0,0,2,0,1,0,0,0,23,GA
0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4,5,2,4,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,18,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,5,2,1,0,2,0,0,2,0,0,1,1,0,3,0,0,0,47,RANDOM
0.658399,81083,0.033626,0.987174,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,1.5,0,0,0,0.666667,0,1,0,0,0,0.333333,0,0,1.5,0,0.666667,0,0,3,1,11,12,5,5,10.333334,4.166667,12.333333,6.166666,3.166667,0,3,0,0,3,9.333334,0,0,0,0,3,0,1,3,77,GA
0.397727,68031,-0.073864,1.178624,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0,0,0.3125,45.903781,1,22.526629,1,1.365079,0,40.268108,0,0,0,0.714286,0,0.714286,50.688764,0,0.8125,0,0,14,2,282,346,167,167,157.359138,96.763022,325.260756,130.341656,82.27313,1.2,111.445969,33.363064,15.777757,41.144152,121.389882,0.625,40.708647,13.74127,0.777778,137.454009,0,9,17,1359,RANDOM
0,0,0,2.571429,0,0,0,0,0,0,0,0,0,0,0,0,4.142857,0,0,0,0,0,0,12,18,10,10,7.952381,4.714286,14.142857,7.285714,1.571429,0.571429,4.714286,1,0,3.714286,5.142857,0,1.571428,1.571428,0,3.714286,0,0,2,144,RANDOM
0,0,0,3.857143,0,0,0,0,0,0.571429,0,0,0,0,0,0,3.857143,0,0,0,0,0,0,13,18,9,9,7.642857,4.428572,16.571428,8.285714,4.428572,0,3.857143,0,0,3.857143,8.857143,0,0,7.714286,0,3.857143,0,1,1,72,GA
0,0,0,1.25,0,2,0,0,0,2,0,0,0,0,0,0,1.25,0,0,0,0,1,0,8,10,4,4,6,3.25,9,3.25,3.25,0,2.5,0,0,2.5,2.5,0,2,0,0,4.5,0,1,0,35,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,GA
0,0,0,1.333333,0,2,0,0,0,2,0,0,0,0,0,0,1.333333,0,0,0,0,1,0,17,22,15,15,11.111111,5.222222,9.888889,3.333333,2.444444,1.888889,2.222222,0.888889,0,1.333333,2.666667,0,2,0,0,3.333333,0,0,1,95,GA
0,0,0,3.4,0,1.7,0,0,0,1.7,0,0,0,0,0,0,6.65,0,0,0,0,2,1,25,35,14,14,13.65,8.35,36.35,8.75,10,0,17.6,0,1.35,16.25,9.4,0,4.05,0,0,22.9,0,0,1,169,GA
0.710317,68380,0.072421,1.015911,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,14,14,11,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,111,GA
0,0,0,3.166667,0,0,0,0,0,0,0,0,0,0,0,0,3.833333,0,0,0,0,3,1,9,10,5,5,8.666666,3.833333,19.833333,3.833333,2.333333,0,13.666666,0,6,7.666666,6.333333,0,0.666667,0,0,12.833333,0,1,2,229,RANDOM
0,0,0,6.946154,0,0,0,0,0,1,0,0,0,0,0,0.230769,26.017948,0,0,0,0,7,5,92,94,52,52,52.102565,29.048718,202.653841,38.979487,56.176923,1.8,105.697437,10.884615,0.153846,94.658977,22.661538,0,15.917949,44.928205,0,150.312826,0,6,26,657,RANDOM
0,0,0,2.125,0,1,0,0,0,1,0,0,0,0,0,0,4.375,0,0,0,0,0,0,16,22,10,10,8.875,5.375,22.375,7.25,5.625,0,9.5,0,0,9.5,4.25,0,3.25,1.875,2.75,13,0,1,0,95,GA
0,0,0,1.444444,0,0,0,0,0,0,0,0,0,0,0,0,3.222222,0,0,0,0,0,0,13,20,9,9,7.333334,3.666667,13.777779,4.111111,3.777778,0.444444,5.444445,0,0.555556,4.888889,4.444445,0,1,0.888889,0,7,0,0,2,65,GA
0,0,0,2.111111,0,0,0,0,0,0,0,0,0.166667,0,0,0,7.277778,0,0,0,0,2,1,31,43,18,18,12.944445,8,30.11111,10.055555,7.555555,0.555556,11.944445,0,2.222222,9.722222,7.055556,0,4.222222,2,0,16.277779,0,1,2,225,GA
0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,7,9,4,4,4.5,2.75,10,4.5,2.75,0,2.75,0,0,1,5.5,0,0,0,0,2.75,0,1,0,50,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,3,1,1,0,1,1,0,0,2,0,0,1,0,1,0,0,2,8,GA
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,4,4,5,2,6,2,2,0,2,0,0,2,2,0,1,1,0,2,0,0,0,71,GA
0,0,0,4.125,0,0,0,0,0,2.375,0,0,0.666667,0,0,0,2.125,0,0.625,0,0,1,0,19,24,11,11,9.916667,5.791667,19.083333,6.416667,6.5,0,6.166667,0,3.416667,2.75,12.25,0,0,0,0,6.833333,0,1,4,116,GA
0.300286,71895,0.012393,1.251631,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.474006,75217,0.063744,1.233671,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.481418,75744,0.062091,1.325702,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,1,0,0,0,0.333333,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,6,3,3,4.666666,2.333333,11.666666,4,4.666666,0,3,0,0,3,6.333334,0,0,2.333333,0,5.333333,0,0,0,26,GA
0,0,0,6.75,0,0,0,0,0,0,0,0,0.25,0,0,0,7.75,0,0.75,0,0,4,1,25,29,13,13,18.916666,8.75,31.666666,10.25,6.75,0,14.666666,0,1.166667,13.5,17.75,0,0,4.25,0,13.416667,0,0,3,150,GA
0,0,0,3.273504,8.784615,0,10.117949,2.194444,0.076923,11.224603,0,0.361111,0.153846,0.083333,0,0,3.824786,0,0,6.642857,0.222222,11,3,141,160,81,81,60.889867,34.902075,109.512943,40.284737,56.331075,0,12.89713,0.25,0,11.758242,65.817338,0,0,5.142857,8.714286,41.016118,0,0,8,558,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,13,6,6,5.5,3.166667,10.500001,3,3,0.166667,4.333334,0,0,4.333334,2.666667,0,1.666667,0,0,6,0,0,0,122,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,GA
0.658399,81083,0.033626,0.987174,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,4,4,5,2,6,1,4,0,1,0,0,1,0,0,1,1,0,5,0,0,1,20,GA
0.315864,88758,-0.160972,1.232283,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0,0,0,0,0,1,0,1.166667,0,3,0,0,0,0,0,0,0.666667,0,0,0,0,2,0,24,23,11,11,19.833334,6.833333,23.166667,6.666667,9.333334,2,5.166667,0,4.5,0.666667,8.166666,0,1.666667,0,3.833333,11.333333,0,0,6,122,RANDOM
0,0,0,3.583333,0,0,0,1.083333,0,2,0,0,0,0,0,0,5.583333,0,0,0,0,4,2,31,34,15,15,26.583334,9.916667,37.25,15.333334,8.666667,1.25,12,0,2.333333,9.666667,22,0,1,0,0,13,0,2,5,546,GA
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,4,4,5,2,6,1,4,0,1,0,0,1,0,0,1,1,0,5,0,0,1,20,GA
0,0,0,1,0,0,1.4375,0,0,3.270833,0,0,0,0,0,0,1,0,0,0,0,0,0,32,39,19,19,7.25,5.708333,15.854167,4.270833,10.583333,0,1,0,0,1,11.416667,0,0,2,0,4.4375,0,1,1,138,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,4,2,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,19,GA
0,0,0,1,0,2,0,0,0.666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,7,7,6.666667,3.666667,8,3,4.333333,0,0.666667,0,0.666667,0,3.333333,0,2,0,0,2.666667,0,0,2,40,GA
0,0,0,1.8,1,0.666667,1,0,0,1.666667,0,0,0,0,0,0,1.8,0,0,0,0,0,0,14,14,8,8,7.066667,4.466667,13.533333,4.266667,5.466667,0,3.8,1,1,1,3.6,0,1.666667,1,0,7.466667,0,1,0,52,GA
0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,6,3,3,3.666667,1.666667,5,1.666667,1.666667,0,1.666667,0,1.666667,0,3.333333,0,0,0,0,1.666667,0,0,0,10,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,9,6,6,7.5,3,9,3,3,0,3,0,0,3,0,0,3,0,0,6,0,0,3,78,RANDOM
0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,3,0,19,17,10,10,17,6.5,20,4.5,4.5,2,9,0,0,9,9,0,0,0,0,9,0,3,5,125,GA
0,0,0,1.5,0,1,0,0,0,1,0,0,0,0,0,0,2.5,0,0,0,0,1,0,10,10,6,6,9,3.5,12.5,3.5,3.5,0,5.5,0,4.5,1,3,0,2,0,0,7.5,0,1,3,46,GA
0.300286,71895,0.012393,1.251631,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.474006,75217,0.063744,1.233671,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.481418,75744,0.062091,1.325702,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2,0,0,0,0,1,0,7,6,4,4,6,2.5,8,3,2.5,0,2.5,0,0,2.5,3.5,0,1,0,0,3.5,0,0,2,59,GA
0,0,0,1.8,0,0,0,0,0,1.2,0,0,0,0,0,0,1.6,0,0,0,0,1,0,9,11,5,5,4.8,2.8,7.8,2.8,1.2,0,3.8,1.6,0,2.2,5.6,0,0,0,0,2.2,0,1,1,44,GA
0,0,0,3.833333,0,1,0,0,0,1,0,0,0,0,0,0,3.833333,0,0,0,0,2,0,13,13,7,7,11.166666,4.833333,18.333333,4.833333,1,0,12.5,3.833333,1,7.666666,7.666666,0,1,0,0,9.666666,0,1,2,47,RANDOM
0,0,0,13.162698,0,5,9.472222,2.488889,0,15.305556,0,0,0,0,0,0,4.857143,0,0,0,0,0,0,90,108,56,56,54.253174,32.12381,82.450794,26.50873,46.596032,0,9.346032,3.488889,0,2,56.736508,2,6,0,0,13.857143,1,1,8,590,GA
0,0,0,2.333333,0,0,0,0,0,1,0,0,0,0,0,0,1.333333,0,0,0,0,1,0,7,8,3,3,5.666666,2.333333,7.333333,2.333333,2.333333,0,2.666667,0,0,2.666667,4.666666,0,0,0,0,2.666667,0,1,1,81,GA
0,0,0,1.25,0,6.166667,0,0,0.833333,9.166667,0,0,0,0,0,0,8.511905,0,0,0,0,0,0,67,81,46,46,47.119048,21.940476,65.297621,17.678571,19.511905,3.428571,24.678571,7,12.428571,5.25,10.940476,0,15,3,0,35.928571,0,0,22,341,GA
0,0,0,1.6,0,0,0,0,0.266667,0.4,0,0,0,0,0,0,1.6,0,0,0,0,2,1,12,25,15,15,6.733333,3.133333,11.266666,2.266667,3.6,0.866667,4.533333,0,0,4.533333,4.266667,0,0,0.266667,0.4,5.866667,0,0,0,51,GA
0,0,0,2.581818,1,5.633333,1,0,0,6.966667,0,0,0.272727,0,0,0,10.106061,0,0,0,0,1,0,58,90,41,41,22.427273,18.345455,44.506062,19.072727,13.2,0,12.233333,6.545454,2.9,1.787879,7.163636,0,14.127273,0.4,2.166667,22.215153,0,1,0,218,GA
0,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,2,0,0,0,0,2,0,13,16,9,9,11.6,4.4,13,4.8,4.6,0.6,3,0,0,3,8.6,0,0,3.8,0,3.8,0,0,2,110,RANDOM
0.015056,79315,0.244354,1.151825,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,1.7,0,0,0,0,0,0.55,0,0,0,0,0,0,1.9,0,0.45,0,0,1,0,17,35,21,20,7.65,3.75,12.900001,7.5,0.55,0.85,4,0,0,4,5.65,0,0.9,3.4,0,2.1,0,1,0,142,GA
0,0,0,5,0,0,0.5,0,0,2,0,0,0.75,0,0,0,3.25,0,0,0,0,1,0,27,30,20,20,18.5,8.25,31,6,9,1.75,14.25,1.5,1.5,11.25,16,0,0,0,0,13.25,0,1,8,227,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,12,8,8,10,4,22,8,8,0,6,0,2,4,0,0,4,4,0,14,0,0,4,62,GA
0,0,0,2.8,0,0,0,0,0.6,2,0,0.8,0,0,0,0,2.8,0,0,0,0,1,0,18,20,10,10,10.2,6.2,22.8,5.6,8.4,0,8.8,0,2,6.8,13.6,0,0,0,0,9.2,1,0,3,65,GA
0,0,0,17.229121,0,5.4,0,0.333333,0,8.269047,0,0,0,0,0,0,28.85934,0,0.55,0,0,6,2,170,233,135,128,73.487912,42.95984,213.122475,62.120879,48.690843,4.948118,97.362637,7.807143,9.55,80.005493,55.6641,0,17.791941,43.247436,1,121.800186,0,5,11,1226,GA
0.359978,101047,0.162439,1.726157,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,1.166667,0,0.833333,0,0,0,2,0,0,1.666667,0,0,0.666667,4,0,0,0,0,3,1,22,30,12,12,15.666666,8.333333,28.666667,11,9,0,8.666666,0,2.333333,6.333333,17,0,1.5,0,0,10.166666,0,2,4,127,GA
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,14,14,8,8,10,5,22.333334,6,4.666667,0,11.666667,2.666667,1.333333,7.666667,11,0,0,0,0,11.333333,0,0,3,108,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2,2,3,1,5,1,2,0,2,0,1,1,2,0,0,0,0,2,0,0,0,15,GA
0,0,0,7.4,0,0,0,0,0,0,0,0,1.433333,0,0,0,13.133333,0,0.5,0,0,3,0,48,58,27,27,26.333334,15.066667,76.083334,30.233334,12.816667,0,33.033333,0,7.666667,25.366666,34.233334,0,0,10.566667,0,31.283334,0,1,7,258,RANDOM
0,65076,0,1.082457,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0,0,0,0,0,0,1,0.5,1,0,0,0,0.5,0,0,0,1,0,0,0,0,2,0,26,21,15,15,19.666667,8.333333,13.333333,2.5,4,4.333333,2.5,2.5,0,0,9,0,0,0,0,0,0,0,5,174,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,5,1,2,0,2,0,0,2,1,0,1,0,0,3,0,0,1,31,GA
0,0,0,4.5,1,0.875,1,1,0,4.875,0,0,0,0,0,0,6.5,0,0,0.5,0,6,1,46,48,23,23,27.166667,13.875,44.916666,15.958333,18.458333,0,10.5,4.5,0,5.25,24.666667,0,2.375,5.833333,0,14.458333,0,2,4,196,GA
0,0,0,2.347826,1,1.826087,1,0,0.652174,5.652174,0,0,0,0,0,0,6.115942,0,0,0,0,0,0,42,62,29,29,16.956522,13.420291,31.971015,12.768116,12.086957,0,7.115942,3.333333,2.434782,0.347826,6,0,9.42029,3.173913,0,15.550724,0,1,0,161,GA
0.576562,77275,0.064425,1.108004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3.5,0,0,0,0,1,0,14,15,8,8,10,4.5,17,5.5,3.5,0,8,2.5,0,5.5,8.5,0,1.5,0,0,6,0,1,1,66,GA
0,0,0,0.5,0,0,0,0.166667,0,1,0,0,0,0,0,0,2.833333,0,0,0,0,1,0,11,15,6,6,7.666666,4,15.5,4.666666,3.333333,0,7.5,0,1.833333,5.666666,6.166666,0,1,0.833333,1.166667,7.833334,0,1,0,141,GA
0,0,1.666667,0,0,0,0,0,0,3.916667,0,0,0,0.5,0,0,0,0,1,0,0,1,0,14,14,9,9,9.916667,5.416667,11.333333,7.416667,3.916667,0,0,0,0,0,8,3.333333,0,0,0,0,0,0,0,81,GA
0,0,0,4.75,1,0.925,1,0,0,1.225,0,0,0,0,0,0,4.75,0,0,0.45,0,4,1,37,53,30,30,16.1,8.375,27.4,7.625,8.575,0.95,10.25,1,4.5,4,11.25,0,1.325,0,0,12.375,0,2,4,184,GA
0,0,0,4.8,0,0,0,0.2,0,2,0,0,0.4,0,0,0,4.2,0,0,0,0,2,0,19,25,10,10,12,6.8,22.2,9.6,5,0,7.6,3.2,2.2,0.4,14.6,0,0,0.6,0,5.8,0,0,0,170,GA
0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,7,6,5,5,4.666667,2.666667,8,1.666667,2.333333,1,3,1.666667,0.666667,0.666667,1.333333,0,1,2.333333,0,4.666666,0,0,2,25,RANDOM
0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,10,10,6,6,10,3.5,9.5,1.5,1.5,2,4.5,0,1.5,3,3,0,0,0,0,4.5,0,1,4,103,GA
0.987578,89173,0.006988,1.011293,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
