@relation 10PCK-weka.filters.unsupervised.attribute.Remove-R1-8

@attribute CBO numeric
@attribute WNC numeric
@attribute DIT numeric
@attribute NOC numeric
@attribute RFC numeric
@attribute LCOM numeric
@attribute NOM numeric
@attribute NOPM numeric
@attribute NOSM numeric
@attribute NOF numeric
@attribute NOPF numeric
@attribute NOSF numeric
@attribute NOSI numeric
@attribute LOC numeric
@attribute CLASS {GA,RANDOM}

@data
8,16,1,1,1,78,16,16,0,8,1,0,0,170,RANDOM
14,28,1,1,1,300,28,28,0,14,1,0,0,278,RANDOM
3,21,1,0,11,0,11,10,4,5,2,4,8,179,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
4,8,1,1,1,10,8,8,0,4,1,0,0,98,RANDOM
1,4,1,0,2,6,4,4,0,0,0,0,0,59,GA
23,82,5,0,47,2844,76,73,0,1,0,1,30,346,GA
4,18,2,3,27,30,9,3,0,1,0,0,11,180,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
5,10,1,1,1,21,10,10,0,5,1,0,0,116,GA
12,58,6,0,44,1378,53,51,0,0,0,0,34,271,GA
2,19,1,0,0,149,19,19,0,11,1,2,0,97,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
5,23,2,0,9,0,8,6,0,6,0,4,6,106,GA
0,5,6,0,8,0,1,1,0,0,0,0,1,35,GA
0,5,1,0,7,0,1,1,1,0,0,0,0,48,GA
5,10,1,1,1,21,10,10,0,5,1,0,0,116,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,3,1,0,0,1,2,1,0,1,0,0,0,56,GA
1,2,1,0,3,1,2,2,0,1,0,1,0,11,GA
6,11,1,0,19,6,8,7,0,2,0,0,2,163,RANDOM
1,2,1,0,0,1,2,2,0,1,1,0,0,25,GA
3,3,4,0,2,1,2,2,0,0,0,0,0,55,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
13,26,1,1,1,253,26,26,0,13,1,0,0,260,RANDOM
9,70,3,10,59,236,28,23,0,7,0,0,1,333,GA
5,10,1,0,12,14,8,8,0,5,2,3,3,64,GA
11,26,3,0,22,0,12,11,0,7,0,1,0,148,GA
7,14,1,8,17,4,5,3,0,4,0,0,0,94,RANDOM
4,8,1,1,1,10,8,8,0,4,1,0,0,98,GA
10,6,2,0,15,0,2,2,0,2,0,1,0,53,GA
6,12,1,1,1,36,12,12,0,6,1,0,0,134,GA
4,58,2,0,33,613,39,34,5,13,0,5,23,209,RANDOM
1,13,2,0,7,7,7,7,0,5,0,3,3,119,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
8,25,1,0,15,76,16,16,3,8,0,1,0,155,RANDOM
6,19,1,0,13,0,14,14,0,1,0,0,0,127,GA
0,4,3,0,0,6,4,4,0,0,0,0,0,64,GA
2,6,1,0,3,0,5,4,0,1,0,0,0,69,GA
8,16,1,1,1,78,16,16,0,8,1,0,0,170,RANDOM
1,3,2,0,1,0,2,2,0,2,0,0,0,31,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
5,10,1,1,1,21,10,10,0,5,1,0,0,116,GA
3,71,1,0,35,24,9,9,2,8,0,0,13,371,GA
3,1,1,0,3,0,1,1,1,0,0,0,0,21,GA
21,39,1,0,27,0,21,19,0,9,0,0,0,414,RANDOM
22,55,1,0,57,170,21,7,0,4,0,2,4,327,RANDOM
10,10,1,3,4,0,5,0,0,3,0,0,1,136,RANDOM
0,3,3,0,0,3,3,3,0,0,0,0,0,33,GA
1,2,3,0,0,1,2,1,0,0,0,0,0,15,GA
2,36,5,0,55,195,11,6,0,11,0,4,12,255,RANDOM
5,9,1,0,18,3,2,2,1,1,0,0,4,70,GA
6,290,1,0,22,31,14,0,2,32,0,24,14,1347,RANDOM
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
5,9,2,0,5,16,6,6,0,1,0,0,0,130,GA
18,18,1,0,14,40,8,7,0,9,0,0,0,120,GA
0,3,3,1,0,3,3,3,0,1,0,1,0,48,GA
2,2,2,0,1,1,2,1,0,0,0,0,0,14,GA
14,28,1,1,1,300,28,28,0,14,1,0,0,278,RANDOM
7,22,2,0,37,15,10,8,4,7,0,7,5,151,RANDOM
5,10,1,1,1,21,10,10,0,5,1,0,0,116,RANDOM
0,9,6,5,7,13,7,2,0,5,2,2,1,150,GA
1,12,1,0,3,6,9,4,1,2,0,0,0,58,GA
2,9,4,0,13,8,5,3,0,3,0,2,11,71,RANDOM
2,7,3,0,0,21,7,7,0,0,0,0,0,36,RANDOM
1,6,1,0,2,2,5,5,0,2,0,0,0,34,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
3,6,1,1,1,3,6,6,0,3,1,0,0,80,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
5,10,1,1,1,21,10,10,0,5,1,0,0,116,GA
11,8,1,1,22,2,8,5,0,5,0,0,4,122,GA
7,30,5,0,33,37,14,14,0,3,0,0,0,160,GA
1,1,1,0,1,0,1,1,1,0,0,0,0,22,RANDOM
4,18,1,0,13,31,14,13,0,7,0,3,6,143,GA
4,18,1,0,15,25,14,14,2,4,0,0,9,193,GA
2,5,1,1,3,0,4,3,0,2,0,0,0,33,GA
1,2,2,0,7,1,2,1,0,0,0,0,0,24,GA
7,14,1,1,1,55,14,14,0,7,1,0,0,152,GA
3,11,5,0,74,51,10,1,2,4,0,3,27,273,GA
15,30,1,0,50,2,5,3,0,4,0,1,6,179,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,4,0,0,1,2,2,0,1,0,1,0,34,GA
6,7,1,0,3,0,4,4,0,1,0,1,0,56,GA
3,7,5,0,15,13,6,4,1,2,0,0,2,84,GA
1,1,2,0,0,0,1,1,0,0,0,0,0,9,GA
3,2,1,0,3,1,2,2,2,1,1,1,1,71,GA
21,26,1,0,14,184,24,22,0,11,0,1,0,120,RANDOM
1,5,1,0,9,0,2,2,0,1,0,0,1,52,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
1,1,2,0,0,0,1,1,0,0,0,0,0,9,GA
7,26,2,0,20,86,16,16,0,6,0,0,2,107,GA
12,21,1,0,60,6,4,2,2,0,0,0,18,155,GA
11,22,5,0,24,96,16,12,0,2,0,1,2,163,RANDOM
2,2,3,0,2,1,2,0,0,0,0,0,0,12,GA
4,1,1,0,3,0,1,1,0,0,0,0,1,33,GA
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
13,26,1,1,1,253,26,26,0,13,1,0,0,260,RANDOM
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
1,3,1,0,2,0,2,2,0,1,0,0,0,17,GA
1,4,1,0,1,6,4,4,0,1,0,0,0,41,GA
3,5,2,0,6,6,4,4,0,0,0,0,0,41,GA
0,5,1,0,0,0,5,5,0,3,0,1,0,49,GA
1,8,1,0,14,0,5,3,0,2,0,0,2,64,RANDOM
1,17,1,0,13,0,12,0,0,5,0,0,0,104,GA
1,2,5,0,1,1,2,2,0,1,0,1,0,46,GA
3,3,3,0,7,1,2,2,0,1,1,1,4,49,GA
12,8,3,0,20,2,5,3,0,5,0,0,4,127,GA
7,13,1,0,6,39,11,10,5,11,8,10,2,78,GA
36,72,1,1,1,2346,72,72,0,36,1,0,0,674,GA
6,11,4,1,13,6,5,5,0,4,0,3,7,160,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
13,26,1,1,1,253,26,26,0,13,1,0,0,260,GA
11,36,1,0,32,225,23,20,0,5,0,0,1,373,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
2,6,1,0,6,1,3,3,0,1,0,0,1,51,GA
18,91,3,0,64,178,20,13,1,18,0,1,8,536,GA
5,22,1,0,21,0,21,21,1,3,0,2,0,94,GA
3,6,1,1,1,3,6,6,0,3,1,0,0,80,GA
10,8,1,0,10,3,6,5,0,10,0,1,1,103,GA
1,59,1,0,32,70,21,19,0,62,0,44,1,651,GA
1,7,1,0,0,1,3,2,1,1,0,0,0,69,GA
11,22,1,1,1,171,22,22,0,11,1,0,0,224,GA
4,3,1,0,2,1,2,2,0,0,0,0,1,26,GA
7,29,1,0,36,36,13,12,0,1,0,0,18,399,RANDOM
4,8,1,1,1,10,8,8,0,4,1,0,0,98,GA
3,2,2,0,2,0,2,2,0,2,0,0,0,18,RANDOM
1,3,3,0,0,3,3,3,0,0,0,0,0,17,GA
3,11,2,0,10,34,9,8,7,1,0,1,9,103,GA
5,10,1,1,1,21,10,10,0,5,1,0,0,116,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,6,5,0,16,1,3,2,0,7,2,0,1,94,GA
6,29,2,1,21,66,12,10,0,0,0,0,0,179,GA
12,60,1,0,79,0,11,3,1,6,0,4,38,521,GA
17,34,1,1,1,465,34,34,0,17,1,0,0,332,RANDOM
0,6,4,1,0,13,6,6,0,2,0,0,0,56,RANDOM
2,2,2,0,0,1,2,2,0,0,0,0,0,40,GA
5,49,1,0,23,0,29,27,0,3,0,1,0,212,GA
3,6,1,1,1,3,6,6,0,3,1,0,0,80,RANDOM
3,3,2,0,1,0,3,3,0,1,0,0,0,39,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
0,77,1,0,20,2087,66,66,0,8,0,2,1,294,GA
6,2,1,0,2,0,1,1,0,1,0,1,0,31,GA
2,10,6,0,38,0,2,2,0,1,0,0,6,129,GA
1,9,1,0,0,1,3,2,1,1,0,0,0,61,GA
9,44,5,0,30,903,43,42,0,0,0,0,25,197,RANDOM
0,3,1,0,4,1,2,2,0,0,0,0,0,31,GA
21,42,1,1,1,741,42,42,0,21,1,0,0,404,GA
1,13,1,0,7,4,9,9,0,4,0,1,1,66,GA
2,6,1,0,4,0,4,4,0,1,0,0,1,48,GA
14,97,6,0,121,2409,38,3,1,49,0,1,21,720,GA
3,32,4,0,17,28,12,12,1,5,0,0,0,119,GA
10,20,1,1,1,136,20,20,0,10,1,0,0,206,RANDOM
2,2,2,0,1,1,2,1,0,0,0,0,0,15,GA
5,4,2,1,0,6,4,3,0,0,0,0,0,50,GA
3,6,1,0,2,15,6,5,1,2,1,2,0,110,RANDOM
2,1,2,0,2,0,1,1,0,0,0,0,1,20,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
3,5,1,0,8,0,2,2,0,2,0,0,0,54,RANDOM
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,4,2,0,2,1,2,2,0,0,0,0,1,64,GA
4,3,3,0,0,1,2,1,0,0,0,0,0,49,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,1,1,0,4,0,1,1,1,0,0,0,1,24,GA
1,2,2,0,4,1,2,0,0,0,0,0,0,48,RANDOM
8,57,2,0,59,555,34,22,8,17,6,12,15,319,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,GA
1,1,1,2,0,0,1,0,0,2,0,0,0,27,GA
3,30,1,0,40,0,3,2,0,5,0,3,2,213,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,3,3,0,0,3,3,0,0,0,0,0,0,22,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,10,1,4,2,30,9,8,0,3,0,0,0,119,GA
5,3,1,0,4,0,1,1,0,0,0,0,2,55,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
2,3,1,1,0,3,3,3,0,0,0,0,0,42,RANDOM
6,12,1,1,1,36,12,12,0,6,1,0,0,134,RANDOM
5,55,2,0,42,43,9,2,1,2,0,1,11,324,GA
5,10,1,1,1,21,10,10,0,5,1,0,0,116,RANDOM
9,36,1,0,66,78,12,2,2,2,0,2,59,269,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
6,22,5,0,34,17,8,5,0,6,0,2,3,146,GA
0,5,1,0,1,2,5,4,0,2,0,0,0,52,GA
1,7,1,0,9,1,2,2,0,0,0,0,2,57,GA
16,32,1,1,1,406,32,32,0,16,1,0,0,314,RANDOM
5,13,1,0,26,16,9,9,9,5,0,5,12,166,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
4,21,1,2,5,0,8,8,0,4,0,0,0,147,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
3,12,1,0,11,9,6,5,0,3,0,0,3,97,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,9,1,0,10,4,5,4,2,4,0,2,1,139,GA
7,39,1,0,18,235,27,27,3,13,0,1,0,382,GA
8,197,3,1,76,3229,82,73,2,39,18,35,26,1370,GA
1,8,3,0,12,21,7,7,0,1,0,1,0,65,GA
7,14,1,1,1,55,14,14,0,7,1,0,0,152,RANDOM
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
15,45,1,0,38,25,11,10,1,2,0,1,2,163,GA
2,93,1,0,47,526,33,33,33,2,1,2,21,586,GA
0,9,1,0,0,28,9,9,0,5,0,0,0,163,GA
12,2,1,0,9,0,1,1,1,3,3,3,0,128,GA
1,11,1,4,0,51,11,9,0,2,0,0,0,75,GA
7,12,2,0,9,10,8,8,0,2,0,0,0,73,GA
6,15,1,0,16,0,2,2,0,1,0,0,1,100,GA
3,2,4,0,1,1,2,2,0,0,0,0,0,41,GA
8,8,1,0,22,0,1,1,0,1,0,1,0,58,GA
0,12,1,0,0,36,12,12,0,5,0,0,0,53,GA
1,7,6,0,19,21,4,2,1,7,0,0,2,98,RANDOM
3,9,1,0,12,0,1,1,0,0,0,0,0,47,GA
4,1,6,0,2,0,1,0,0,0,0,0,0,31,RANDOM
8,74,1,0,44,0,15,4,0,4,3,0,9,404,GA
7,13,1,0,6,39,11,10,5,11,8,10,2,78,GA
79,56,1,0,46,73,14,11,0,4,0,2,5,458,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
4,21,1,0,8,18,11,10,0,3,0,0,2,213,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
2,20,1,0,22,0,12,11,0,2,0,0,3,105,GA
8,38,2,3,29,13,11,7,0,4,0,0,4,414,GA
3,6,1,1,1,3,6,6,0,3,1,0,0,80,RANDOM
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
12,42,1,0,43,325,31,27,0,13,0,1,16,240,GA
18,36,1,1,1,528,36,36,0,18,1,0,0,350,RANDOM
1,3,1,0,0,0,3,2,0,2,0,0,0,65,GA
4,19,2,0,21,43,11,11,0,6,0,0,3,199,GA
4,18,1,0,15,3,6,4,0,5,0,1,1,107,GA
7,791,1,0,48,805,42,7,2,30,4,16,5,1755,GA
5,41,1,0,17,465,31,31,31,0,0,0,22,312,GA
3,13,2,0,17,32,9,5,0,6,0,4,2,92,GA
5,23,1,0,13,64,12,11,5,7,1,3,9,108,GA
4,31,2,0,9,1,2,2,0,1,0,0,0,122,RANDOM
2,2,3,0,1,1,2,0,0,0,0,0,0,12,RANDOM
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
2,4,1,1,1,0,4,4,0,2,1,0,0,62,GA
1,2,2,1,1,1,2,2,0,0,0,0,0,40,GA
6,6,1,0,9,1,2,2,0,0,0,0,0,37,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
0,11,3,0,4,33,10,9,0,1,0,0,0,78,RANDOM
5,4,2,0,3,0,1,1,0,1,0,1,0,34,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
16,11,1,0,8,33,9,8,2,2,0,0,3,67,GA
2,7,1,0,4,2,5,4,0,2,0,0,0,51,GA
6,33,1,0,6,126,21,20,6,4,0,0,0,275,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
22,20,4,0,44,6,5,5,0,4,0,0,1,238,RANDOM
3,18,2,0,19,28,8,2,1,1,0,1,2,169,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
16,92,1,0,93,179,31,27,6,19,0,13,16,743,RANDOM
7,5,1,0,13,0,5,5,0,4,0,0,2,67,GA
12,82,1,0,75,0,38,27,0,4,0,0,2,296,GA
20,219,11,0,156,147,21,15,1,33,0,2,26,1170,RANDOM
7,8,1,2,6,12,8,8,0,8,1,1,0,79,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,13,6,0,14,28,7,1,0,6,0,1,1,148,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
6,12,1,1,1,36,12,12,0,6,1,0,0,134,RANDOM
3,2,2,0,2,0,2,2,0,6,0,0,0,28,GA
22,79,1,0,55,475,42,35,9,10,0,1,14,629,GA
2,15,1,0,4,53,15,15,0,150,137,138,5,279,GA
11,22,1,1,1,171,22,22,0,11,1,0,0,224,GA
4,10,1,0,8,0,7,6,0,4,0,0,10,60,GA
2,3,3,0,1,1,2,1,0,1,0,1,0,65,GA
4,3,2,0,16,1,3,1,0,6,0,3,5,56,GA
2,8,1,0,5,1,2,2,2,0,0,0,0,101,GA
6,13,1,0,15,0,2,2,0,1,0,0,1,89,RANDOM
4,8,1,1,1,10,8,8,0,4,1,0,0,98,GA
3,9,1,0,7,0,5,4,0,2,0,0,0,51,GA
61,122,1,1,1,7021,122,122,0,61,1,0,0,1124,GA
7,6,1,0,0,15,6,6,0,0,0,0,0,20,RANDOM
2,3,2,0,3,1,2,1,0,0,0,0,0,18,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
7,14,1,1,1,55,14,14,0,7,1,0,0,152,RANDOM
7,14,1,1,1,55,14,14,0,7,1,0,0,152,RANDOM
38,76,1,1,1,2628,76,76,0,38,1,0,0,710,RANDOM
1,2,1,0,0,0,2,2,0,1,0,0,0,12,GA
12,59,3,0,51,78,16,14,0,9,0,1,17,382,GA
3,6,1,2,1,3,6,6,0,3,1,0,0,80,GA
2,12,1,0,3,44,12,12,0,5,0,1,0,75,GA
0,2,3,0,0,1,2,2,0,0,0,0,0,15,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
4,14,1,0,13,0,8,8,2,2,0,1,10,123,GA
1,15,1,0,3,26,13,13,0,5,0,0,0,186,GA
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
8,16,1,1,1,78,16,16,0,8,1,0,0,170,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
20,156,1,0,0,7224,148,148,0,85,0,0,0,2780,GA
3,41,1,0,30,241,23,19,0,10,0,1,5,401,GA
10,34,4,0,35,0,15,14,0,7,0,1,4,233,GA
9,7,1,0,11,4,4,2,2,8,0,7,2,89,RANDOM
6,12,1,1,1,36,12,12,0,6,1,0,0,134,GA
13,26,1,1,1,253,26,26,0,13,1,0,0,260,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
10,20,1,1,1,136,20,20,0,10,1,0,0,206,RANDOM
3,35,1,0,12,0,24,20,0,2,0,0,13,226,GA
4,17,1,0,15,4,5,3,0,1,0,0,5,157,GA
4,18,1,0,20,15,6,6,6,0,0,0,7,195,RANDOM
2,2,2,0,1,1,2,1,0,0,0,0,0,14,GA
1,10,1,0,7,0,8,8,0,3,0,0,0,74,GA
0,1,1,0,1,0,1,1,1,0,0,0,0,9,RANDOM
5,3,3,0,9,1,2,2,0,1,1,1,4,47,GA
2,3,3,0,1,1,2,1,0,1,0,1,0,62,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
6,4,2,0,2,0,2,2,0,2,1,1,0,43,GA
5,5,1,0,11,2,4,4,0,2,0,0,1,72,GA
1,15,1,0,11,0,8,8,0,1,0,0,0,64,GA
7,53,1,0,23,500,37,37,3,18,0,1,0,537,GA
1,5,4,0,5,4,4,3,0,1,0,0,2,45,GA
0,3,3,0,0,0,3,3,0,2,0,0,0,40,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
0,3,5,0,3,3,3,3,0,0,0,0,0,20,GA
5,25,1,2,24,0,25,25,0,1,0,0,0,168,GA
0,2,1,0,0,1,2,2,0,0,0,0,0,13,GA
18,93,3,0,61,597,38,22,2,21,0,14,17,454,GA
0,2,1,0,3,0,1,1,0,0,0,0,0,28,GA
0,5,5,0,12,1,2,1,0,1,0,1,3,60,RANDOM
2,3,1,0,2,0,1,1,0,0,0,0,0,44,GA
1,5,1,0,7,0,1,1,1,0,0,0,3,41,GA
1,11,5,0,30,10,5,4,0,1,0,1,25,96,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,1,0,3,0,1,1,0,3,0,1,0,27,GA
3,5,1,0,8,0,2,2,0,2,0,0,0,54,GA
1,11,1,0,7,4,5,5,0,5,2,3,0,83,RANDOM
4,20,2,0,10,0,12,12,0,10,0,3,3,198,GA
5,153,1,0,38,105,15,10,4,1,0,1,23,1275,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
4,11,1,0,12,0,9,7,0,5,0,0,7,79,RANDOM
9,18,1,1,1,105,18,18,0,9,1,0,0,188,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
2,13,1,0,5,46,13,13,0,4,0,1,1,70,GA
10,40,1,0,37,129,19,15,0,11,0,0,4,179,GA
1,1,2,0,3,0,1,0,0,3,2,3,0,23,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
1,24,2,0,9,9,6,5,0,2,0,1,5,117,RANDOM
15,161,3,0,26,274,24,24,0,32,17,31,0,753,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
0,12,1,0,10,16,9,9,0,3,0,0,0,100,GA
1,3,2,0,1,0,2,2,0,2,0,0,0,31,GA
4,8,1,1,1,10,8,8,0,4,1,0,0,98,RANDOM
1,2,1,0,4,1,2,1,1,0,0,0,1,52,RANDOM
6,20,1,0,13,0,9,9,0,1,0,0,1,94,RANDOM
6,15,1,0,16,0,2,2,0,2,0,0,1,102,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
4,5,1,0,0,0,5,5,0,5,0,0,0,37,RANDOM
3,25,1,0,21,126,17,14,0,6,0,1,1,176,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
84,86,1,0,0,3655,86,86,0,1,0,1,0,631,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
0,11,2,0,25,1,3,3,0,6,0,4,2,120,GA
3,41,1,1,7,606,37,34,0,16,0,0,0,369,GA
0,2,1,0,1,0,2,1,0,1,0,0,0,42,RANDOM
11,50,1,0,16,1090,46,46,0,7,0,0,0,235,GA
8,16,1,1,1,78,16,16,0,8,1,0,0,170,RANDOM
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
1,18,1,0,4,29,11,11,0,8,3,4,0,80,GA
7,14,1,1,1,55,14,14,0,7,1,0,0,152,RANDOM
2,13,1,0,8,25,11,11,11,6,0,6,1,87,RANDOM
7,38,6,0,76,190,20,3,0,11,0,6,23,344,RANDOM
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
0,14,1,0,3,0,14,14,0,4,0,0,0,112,RANDOM
13,26,1,1,1,253,26,26,0,13,1,0,0,260,RANDOM
0,1,3,0,0,0,1,0,0,0,0,0,0,8,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,RANDOM
3,6,1,2,1,3,6,6,0,3,1,0,0,80,GA
0,2,2,0,1,1,2,2,0,0,0,0,1,62,GA
0,0,1,0,0,0,0,0,0,0,0,0,0,3,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
2,1,1,0,5,0,1,1,1,0,0,0,3,34,GA
11,37,1,0,25,208,24,24,3,12,0,1,0,230,GA
1,1,5,0,0,0,1,1,0,0,0,0,0,29,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
0,3,4,0,6,1,3,2,0,1,0,0,1,47,GA
2,4,1,1,1,0,4,4,0,2,1,0,0,62,RANDOM
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
3,7,2,0,1,7,6,6,0,2,0,0,0,52,GA
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
3,3,1,0,2,0,1,1,0,0,0,0,0,66,GA
2,3,1,0,7,3,3,2,1,0,0,0,5,31,GA
2,3,3,0,1,1,2,1,0,1,0,1,0,68,GA
8,20,1,0,12,11,10,10,3,4,0,1,3,103,RANDOM
0,1,7,0,4,0,1,1,0,0,0,0,0,37,GA
9,8,1,0,7,19,7,6,0,2,0,1,0,74,GA
6,5,2,0,7,3,3,2,0,0,0,0,10,96,GA
8,16,1,1,1,78,16,16,0,8,1,0,0,170,RANDOM
2,2,3,0,0,1,2,2,0,0,0,0,0,48,GA
1,1,1,0,3,0,1,1,0,1,0,1,1,28,GA
11,35,1,0,25,132,21,14,4,20,0,1,5,338,GA
13,118,2,0,78,0,18,14,0,4,0,0,2,492,GA
4,21,5,0,43,21,10,3,0,8,0,2,16,230,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
0,2,4,0,0,1,2,2,0,0,0,0,0,28,GA
3,6,1,1,5,13,6,4,0,1,0,0,0,30,GA
8,28,1,0,16,0,17,17,0,2,0,0,1,142,GA
2,2,1,0,2,1,2,2,2,0,0,0,0,34,GA
6,8,1,0,14,4,5,4,0,1,0,0,0,137,RANDOM
3,7,3,0,15,0,4,2,0,2,0,0,0,59,GA
11,7,1,0,12,0,4,4,0,2,0,0,0,87,RANDOM
5,2,3,0,14,1,2,2,0,1,1,1,4,53,GA
17,16,8,0,20,20,9,8,1,4,0,3,5,149,RANDOM
1,188,6,0,147,3846,52,14,0,90,0,0,45,1987,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
34,42,21,0,51,133,20,9,0,18,0,6,4,464,GA
8,16,1,1,1,78,16,16,0,8,1,0,0,170,RANDOM
8,70,3,0,37,202,33,31,0,11,0,1,0,499,GA
10,22,1,0,20,9,6,1,0,8,8,8,4,120,RANDOM
1,7,1,0,8,0,1,1,1,0,0,0,3,59,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
5,114,5,0,49,0,22,19,0,4,0,0,34,553,GA
7,12,1,0,1,0,6,6,3,3,0,1,0,80,RANDOM
3,6,1,1,1,3,6,6,0,3,1,0,0,80,GA
9,38,5,0,30,59,19,9,1,2,0,0,3,198,GA
5,11,2,0,9,9,3,2,0,2,0,0,0,70,GA
2,0,3,3,0,0,0,0,0,0,0,0,0,47,RANDOM
4,8,1,0,9,6,5,5,0,3,0,1,3,72,GA
0,7,1,0,3,15,7,7,0,3,0,0,0,45,GA
1,14,1,0,8,0,7,7,0,1,0,0,1,72,GA
